Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,OFF-ST-10003805,1263.3000000000002,6,0.0,315.82499999999993
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-AR-10001246,8.82,3,0.0,2.5577999999999994
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-PA-10001295,37.94,2,0.0,18.211199999999998
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-AR-10001231,4.2,2,0.0,1.1760000000000002
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-ST-10002743,227.28,2,0.0,2.2727999999999895
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-PA-10004327,47.9,1,0.0,22.991999999999997
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-EN-10004773,61.96,2,0.0,30.3604
CA-2016-135776,2016-12-23,2016-12-30,Standard Class,EH-13765,OFF-ST-10003470,1117.92,4,0.0,55.89599999999996
US-2014-122021,2014-10-15,2014-10-17,First Class,AC-10660,FUR-CH-10003761,183.37199999999999,2,0.3,-7.858800000000002
US-2014-122021,2014-10-15,2014-10-17,First Class,AC-10660,OFF-PA-10002230,7.968000000000001,2,0.2,2.8884000000000007
CA-2016-130484,2016-08-22,2016-08-27,Standard Class,SG-20470,OFF-BI-10000088,26.352000000000004,8,0.7,-18.446399999999997
CA-2017-120936,2017-12-17,2017-12-21,Standard Class,CA-12310,OFF-ST-10001526,481.32,4,0.0,125.14319999999998
CA-2017-120936,2017-12-17,2017-12-21,Standard Class,CA-12310,OFF-SU-10002557,13.98,1,0.0,3.6348000000000003
CA-2017-110884,2017-03-07,2017-03-12,Standard Class,SH-20395,OFF-BI-10003669,25.92,6,0.2,9.072
CA-2017-110884,2017-03-07,2017-03-12,Standard Class,SH-20395,OFF-LA-10003510,91.59,3,0.0,42.1314
US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,FUR-CH-10003746,674.058,3,0.3,-19.258800000000008
US-2014-146353,2014-10-14,2014-10-16,Second Class,JE-15610,OFF-BI-10003476,22.92,4,0.0,11.0016
US-2014-146353,2014-10-14,2014-10-16,Second Class,JE-15610,OFF-ST-10001469,269.9,5,0.0,16.19399999999999
CA-2014-133809,2014-11-18,2014-11-23,Second Class,MS-17530,OFF-BI-10001757,11.808000000000002,8,0.7,-8.659200000000002
CA-2014-133809,2014-11-18,2014-11-23,Second Class,MS-17530,TEC-PH-10004875,9.588,2,0.4,-2.0774
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,OFF-EN-10001219,18.336,3,0.2,6.646799999999999
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,OFF-PA-10000019,36.28800000000001,7,0.2,12.700800000000001
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,TEC-PH-10001924,111.984,2,0.2,6.999000000000006
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,OFF-BI-10002003,5.970000000000001,5,0.7,-4.577
CA-2017-127306,2017-01-14,2017-01-18,Standard Class,BH-11710,OFF-BI-10003727,2.508,2,0.7,-1.8392
CA-2015-161830,2015-09-24,2015-09-26,Second Class,ME-17725,OFF-AR-10004042,35.96,2,0.0,10.428399999999996
CA-2015-161830,2015-09-24,2015-09-26,Second Class,ME-17725,OFF-BI-10001097,14.952000000000002,3,0.2,5.420100000000001
CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,OFF-AR-10004344,67.144,7,0.2,5.875099999999996
CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,FUR-CH-10001802,254.058,3,0.3,-32.66459999999999
CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,FUR-BO-10004709,173.94,3,0.0,38.2668
CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,TEC-PH-10000455,231.98,2,0.0,67.27419999999998
CA-2017-101728,2017-08-19,2017-08-23,Standard Class,SC-20575,OFF-BI-10002393,2.2959999999999994,2,0.8,-3.903200000000001
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,OFF-PA-10004381,96.08,2,0.0,46.118399999999994
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,OFF-FA-10003059,3.62,2,0.0,1.1945999999999999
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,OFF-PA-10000994,629.0999999999999,6,0.0,301.96799999999996
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,TEC-PH-10002890,90.48,2,0.0,23.5248
CA-2017-126438,2017-09-10,2017-09-13,First Class,AR-10345,OFF-AR-10003338,14.88,2,0.0,3.7200000000000006
CA-2017-117653,2017-10-19,2017-10-23,Standard Class,MO-17500,FUR-TA-10003008,91.275,1,0.5,-67.5435
CA-2017-143245,2017-12-01,2017-12-06,Standard Class,AD-10180,OFF-PA-10001972,19.44,3,0.0,9.3312
CA-2017-143245,2017-12-01,2017-12-06,Standard Class,AD-10180,FUR-CH-10000155,897.1500000000001,3,0.0,251.20200000000003
US-2014-138828,2014-09-02,2014-09-03,First Class,KD-16345,OFF-AR-10000658,57.75,5,0.0,16.17
US-2014-138828,2014-09-02,2014-09-03,First Class,KD-16345,OFF-PA-10000349,14.940000000000001,3,0.0,7.021800000000001
CA-2017-143651,2017-03-25,2017-03-30,Standard Class,FM-14215,OFF-AR-10001446,23.1,2,0.0,6.93
CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,OFF-EN-10004483,12.536000000000001,1,0.2,4.230899999999998
CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,OFF-BI-10002012,1.0800000000000003,2,0.7,-0.792
CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,OFF-FA-10003021,4.5120000000000005,3,0.2,0.8459999999999996
CA-2015-155124,2015-03-15,2015-03-21,Standard Class,KS-16300,TEC-PH-10003356,16.776000000000003,3,0.2,1.6776
CA-2017-150931,2017-01-06,2017-01-13,Standard Class,DP-13390,OFF-BI-10004728,33.74,7,0.0,15.5204
CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,OFF-ST-10000078,1325.8500000000001,5,0.0,238.6529999999999
CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,FUR-BO-10003034,333.99899999999997,3,0.15,3.929400000000008
CA-2014-157147,2014-01-13,2014-01-18,Standard Class,BD-11605,OFF-AR-10003514,19.9,5,0.0,6.566999999999998
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,FUR-CH-10001708,1268.82,9,0.0,266.4521999999999
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,FUR-BO-10002598,283.92,4,0.0,82.33679999999998
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,OFF-AR-10001022,5.68,2,0.0,1.7607999999999997
CA-2017-106782,2017-12-21,2017-12-27,Standard Class,LP-17095,OFF-ST-10004459,375.34,1,0.0,18.766999999999996
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,OFF-PA-10004381,96.08,2,0.0,46.118399999999994
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,OFF-BI-10000050,11.68,2,0.2,3.9419999999999993
CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,OFF-FA-10000304,4.36,2,0.0,1.7876000000000003
CA-2014-102085,2014-10-04,2014-10-09,Standard Class,JD-16015,OFF-LA-10002475,29.24,4,0.0,13.742799999999999
CA-2017-107125,2017-11-27,2017-12-02,Standard Class,BD-11320,OFF-BI-10001989,117.48800000000001,7,0.2,41.12079999999999
CA-2017-107125,2017-11-27,2017-12-02,Standard Class,BD-11320,FUR-FU-10000732,18.84,3,0.0,6.0287999999999995
CA-2016-125815,2016-10-28,2016-11-01,Second Class,DL-13330,OFF-AR-10004441,12.419999999999998,3,0.0,5.2164
CA-2015-144190,2015-06-09,2015-06-13,Standard Class,NC-18415,OFF-PA-10000304,12.96,2,0.0,6.2208000000000006
CA-2017-117926,2017-12-08,2017-12-12,Second Class,AS-10225,OFF-AP-10002670,69.48,1,0.0,20.843999999999994
CA-2015-153906,2015-03-16,2015-03-20,Standard Class,MS-17980,TEC-PH-10001527,85.9,2,0.0,2.576999999999998
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,OFF-AR-10002335,18.060000000000002,7,0.0,4.695600000000001
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,OFF-PA-10003641,79.14,3,0.0,36.404399999999995
CA-2014-160262,2014-06-09,2014-06-13,Second Class,TS-21205,FUR-FU-10002685,37.4,2,0.0,14.212
CA-2015-127607,2015-03-20,2015-03-26,Standard Class,JK-15730,OFF-BI-10001308,2.5119999999999996,2,0.8,-4.396000000000003
CA-2015-127607,2015-03-20,2015-03-26,Standard Class,JK-15730,OFF-FA-10003485,18.864,9,0.2,6.1308
CA-2016-166226,2016-11-18,2016-11-22,Standard Class,TC-21535,TEC-PH-10003357,61.192,1,0.2,6.119200000000001
CA-2016-166226,2016-11-18,2016-11-22,Standard Class,TC-21535,OFF-AP-10002867,67.84,1,0.0,18.3168
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,FUR-CH-10004477,48.712,1,0.2,5.480099999999997
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,OFF-AR-10001427,17.94,3,0.0,4.6644000000000005
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,OFF-ST-10002344,242.94,3,0.0,4.858800000000016
CA-2016-141180,2016-05-15,2016-05-19,Second Class,DP-13000,OFF-BI-10000301,7.764000000000001,4,0.7,-5.176
CA-2015-109708,2015-05-25,2015-05-28,Second Class,CY-12745,TEC-PH-10001944,467.03999999999996,4,0.2,58.37999999999994
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,TEC-PH-10001527,128.85000000000002,3,0.0,3.8654999999999973
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,OFF-PA-10001307,8.4,2,0.0,4.116
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,TEC-AC-10004571,199.98,2,0.0,83.9916
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,FUR-CH-10001973,110.98,1,0.0,15.537199999999999
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,FUR-CH-10000513,207.98400000000004,2,0.2,-28.597800000000007
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,OFF-PA-10002421,36.112,2,0.2,12.6392
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,FUR-FU-10004090,35.568000000000005,2,0.2,5.779799999999996
US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,OFF-PA-10004071,88.768,2,0.2,31.068799999999996
CA-2016-164896,2016-11-07,2016-11-12,Standard Class,PS-19045,OFF-PA-10002246,12.9,2,0.0,6.321
CA-2015-142202,2015-09-18,2015-09-23,Second Class,JR-16210,TEC-AC-10003198,717.1200000000001,9,0.2,152.38799999999992
CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,OFF-BI-10001031,21.36,5,0.2,7.209
CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,OFF-BI-10003727,6.688,2,0.2,2.3407999999999998
CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,TEC-PH-10001336,773.94,6,0.0,224.4426
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,OFF-SU-10001664,20.568,3,0.2,1.5426000000000002
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,OFF-AP-10003971,4.355999999999999,2,0.8,-11.761200000000002
US-2016-131114,2016-12-09,2016-12-13,Second Class,RW-19630,TEC-AC-10000199,19.040000000000003,4,0.2,-1.428
CA-2014-160066,2014-11-16,2014-11-22,Standard Class,AH-10075,OFF-LA-10001045,5.22,2,0.0,2.4012
CA-2016-109925,2016-11-06,2016-11-10,Second Class,IM-15070,OFF-ST-10003442,84.84,3,0.0,22.9068
CA-2015-160696,2015-09-06,2015-09-10,Standard Class,CK-12760,OFF-FA-10003059,7.240000000000001,5,0.2,1.1764999999999992
CA-2014-125171,2014-09-03,2014-09-03,Same Day,AG-10390,OFF-LA-10001175,14.399999999999999,5,0.0,7.056
CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,OFF-PA-10003441,15.552000000000003,3,0.2,5.4432
CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,FUR-CH-10004287,1325.76,6,0.2,149.1479999999999
CA-2016-149279,2016-04-24,2016-04-28,Standard Class,CL-12700,OFF-BI-10004040,3.108,2,0.7,-2.1755999999999993
CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,OFF-BI-10004022,6.671999999999999,3,0.2,2.1683999999999997
CA-2017-107321,2017-08-31,2017-09-04,Standard Class,AW-10930,TEC-PH-10002200,689.408,4,0.2,77.55839999999998
US-2017-122714,2017-12-07,2017-12-13,Standard Class,HG-14965,OFF-BI-10001120,1889.9899999999998,5,0.8,-2929.4845000000005
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,OFF-EN-10000461,55.93600000000001,8,0.2,18.8784
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,OFF-LA-10004008,18.432,8,0.2,5.990399999999998
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,FUR-FU-10000221,20.32,5,0.2,3.555999999999999
CA-2014-132227,2014-11-04,2014-11-10,Standard Class,SZ-20035,OFF-BI-10000962,52.064,4,0.2,18.873199999999997
CA-2017-155824,2017-03-10,2017-03-15,Standard Class,KS-16300,OFF-AP-10000390,48.784,1,0.2,3.6587999999999976
CA-2017-155824,2017-03-10,2017-03-15,Standard Class,KS-16300,OFF-BI-10000014,13.092000000000002,4,0.7,-10.037199999999999
CA-2016-129238,2016-01-31,2016-02-04,Standard Class,SC-20050,TEC-PH-10004120,109.59200000000001,1,0.2,8.2194
CA-2016-129238,2016-01-31,2016-02-04,Standard Class,SC-20050,OFF-PA-10002764,56.7,5,0.0,27.782999999999998
CA-2017-159688,2017-05-07,2017-05-12,Standard Class,AB-10060,TEC-AC-10000736,79.99,1,0.0,28.7964
CA-2016-136126,2016-05-24,2016-05-24,Same Day,EH-14125,OFF-SU-10000898,69.5,5,0.0,20.154999999999994
CA-2016-136126,2016-05-24,2016-05-24,Same Day,EH-14125,OFF-PA-10004327,191.6,4,0.0,91.96799999999999
CA-2016-155033,2016-10-07,2016-10-12,Standard Class,CC-12475,OFF-PA-10000143,10.56,2,0.0,5.0688
CA-2014-156006,2014-04-30,2014-05-02,Second Class,TM-21010,TEC-AC-10002550,47.79,3,0.0,16.2486
CA-2015-158659,2015-11-10,2015-11-14,Second Class,SC-20695,OFF-ST-10003306,714.3000000000001,5,0.0,207.14699999999993
CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,TEC-MA-10000045,2321.9,2,0.0,1114.512
CA-2015-169796,2015-11-09,2015-11-14,Standard Class,Dp-13240,OFF-ST-10001505,17.94,3,0.0,3.0497999999999985
CA-2015-102876,2015-09-07,2015-09-14,Standard Class,LR-17035,OFF-BI-10004781,9.522,1,0.7,-6.9827999999999975
CA-2015-102876,2015-09-07,2015-09-14,Standard Class,LR-17035,TEC-PH-10002680,791.9639999999999,6,0.4,-131.9940000000002
CA-2015-102876,2015-09-07,2015-09-14,Standard Class,LR-17035,OFF-BI-10000848,4.923000000000001,3,0.7,-3.9383999999999997
US-2017-139647,2017-05-11,2017-05-13,First Class,TS-21370,FUR-BO-10004467,209.979,7,0.7,-356.9643
US-2017-160465,2017-07-21,2017-07-26,Standard Class,SW-20350,OFF-BI-10001670,33.93000000000001,3,0.7,-22.619999999999997
US-2017-160465,2017-07-21,2017-07-26,Standard Class,SW-20350,OFF-ST-10000136,222.32000000000005,7,0.2,25.010999999999967
US-2017-160465,2017-07-21,2017-07-26,Standard Class,SW-20350,TEC-PH-10004522,210.56400000000002,6,0.4,-52.64099999999999
CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,FUR-FU-10002960,35.168000000000006,7,0.2,9.671200000000002
CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,TEC-PH-10002584,1502.376,4,0.4,-250.39600000000019
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,FUR-FU-10002505,10.11,3,0.0,3.2351999999999994
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,TEC-AC-10003832,772.47,3,0.0,146.76929999999993
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,OFF-SU-10002537,20.46,2,0.0,5.319600000000001
CA-2017-136511,2017-03-23,2017-03-25,Second Class,MZ-17515,OFF-SU-10003505,347.58,3,0.0,17.378999999999976
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,TEC-AC-10001465,72.64,2,0.0,21.791999999999994
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,TEC-AC-10003832,772.47,3,0.0,146.76929999999993
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,FUR-FU-10003731,39.92,4,0.0,11.177600000000002
US-2017-130953,2017-07-29,2017-08-03,Standard Class,RF-19735,OFF-BI-10004828,33.48,2,0.0,16.405199999999997
US-2017-130953,2017-07-29,2017-08-03,Standard Class,RF-19735,TEC-PH-10003012,461.97,3,0.0,133.97129999999996
US-2017-130953,2017-07-29,2017-08-03,Standard Class,RF-19735,OFF-AP-10002311,137.62,2,0.0,60.552800000000005
US-2017-130953,2017-07-29,2017-08-03,Standard Class,RF-19735,FUR-CH-10004626,302.67,3,0.0,72.6408
CA-2014-151792,2014-09-02,2014-09-07,Second Class,CV-12295,TEC-AC-10001606,239.976,3,0.2,53.994600000000005
CA-2017-139304,2017-01-29,2017-02-02,Standard Class,VG-21790,OFF-AR-10001216,8.34,3,0.0,2.1683999999999997
CA-2017-139304,2017-01-29,2017-02-02,Standard Class,VG-21790,OFF-SU-10001664,8.57,1,0.0,2.2282
CA-2017-139304,2017-01-29,2017-02-02,Standard Class,VG-21790,OFF-BI-10002498,119.61600000000001,8,0.2,40.3704
CA-2016-155166,2016-12-26,2017-01-02,Standard Class,BB-11545,FUR-CH-10003968,212.94,3,0.0,25.552800000000005
CA-2016-155166,2016-12-26,2017-01-02,Standard Class,BB-11545,OFF-AP-10002765,26.49,1,0.0,7.417200000000001
CA-2015-103954,2015-08-09,2015-08-13,Second Class,HR-14770,FUR-BO-10004690,687.4,5,0.0,48.11799999999998
CA-2014-169803,2014-04-06,2014-04-12,Standard Class,SC-20260,FUR-TA-10000688,653.55,3,0.0,111.10349999999994
CA-2014-169803,2014-04-06,2014-04-12,Standard Class,SC-20260,TEC-AC-10003441,33.9,2,0.0,2.033999999999999
CA-2017-141719,2017-11-17,2017-11-21,Second Class,EG-13900,TEC-AC-10003610,239.96000000000004,5,0.2,83.98599999999999
CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,FUR-TA-10001520,199.836,4,0.3,-37.11240000000004
CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,TEC-PH-10001817,716.0,2,0.0,193.32000000000005
CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,OFF-BI-10004492,221.06,7,0.0,103.89819999999997
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,OFF-PA-10002421,67.71000000000001,3,0.0,32.5008
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,OFF-AP-10000055,129.92,4,0.0,38.975999999999985
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,FUR-FU-10000965,467.46,9,0.0,191.6586
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,OFF-PA-10001363,61.4,5,0.0,28.857999999999997
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,OFF-ST-10001496,720.76,4,0.0,187.3976
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,OFF-BI-10004656,5.184000000000001,3,0.2,1.8143999999999996
CA-2016-158694,2016-11-10,2016-11-13,Second Class,AI-10855,OFF-AR-10001227,14.7,5,0.0,3.9690000000000003
US-2014-104759,2014-03-31,2014-04-04,Standard Class,DD-13570,OFF-BI-10002071,8.133999999999999,7,0.8,-13.827800000000003
US-2014-104759,2014-03-31,2014-04-04,Standard Class,DD-13570,TEC-AC-10004901,79.98400000000001,2,0.2,13.9972
CA-2015-150511,2015-09-18,2015-09-24,Standard Class,AB-10060,OFF-PA-10001776,18.54,2,0.0,8.713799999999999
CA-2015-134922,2015-11-07,2015-11-11,Standard Class,KB-16240,OFF-EN-10000483,24.400000000000002,2,0.2,7.929999999999997
US-2017-120607,2017-05-19,2017-05-19,Same Day,JC-15775,OFF-PA-10003129,195.64,4,0.0,91.95079999999999
CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,TEC-AC-10003198,398.40000000000003,5,0.2,84.65999999999998
CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,OFF-AR-10001246,7.055999999999999,3,0.2,0.7937999999999996
CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,FUR-BO-10003272,1352.3975999999998,9,0.32,-437.5404000000002
CA-2015-162166,2015-09-08,2015-09-11,First Class,NM-18520,OFF-PA-10002606,26.400000000000002,5,0.0,11.879999999999999
CA-2015-162166,2015-09-08,2015-09-11,First Class,NM-18520,OFF-ST-10002486,41.88,6,0.0,0.8375999999999983
CA-2016-120796,2016-04-03,2016-04-07,Standard Class,CS-11950,OFF-BI-10004330,99.846,9,0.7,-83.20499999999998
CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,TEC-PH-10000560,699.98,2,0.0,195.99440000000004
CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,OFF-ST-10000060,584.82,9,0.0,70.17840000000002
CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,OFF-BI-10003684,43.98,2,0.0,21.99
CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,TEC-PH-10000441,377.96999999999997,3,0.0,105.83160000000002
CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,FUR-FU-10000723,123.96000000000001,3,0.0,11.156400000000005
CA-2017-122196,2017-09-22,2017-09-24,First Class,CA-12265,TEC-PH-10004977,391.98,2,0.0,113.67419999999998
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,TEC-AC-10002001,383.97600000000006,3,0.2,81.59490000000001
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,FUR-TA-10001889,1781.6819999999998,7,0.4,-653.2834
CA-2017-160934,2017-01-15,2017-01-19,Standard Class,TT-21460,OFF-AR-10003504,21.400000000000002,5,0.0,6.205999999999998
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,TEC-CO-10001571,549.99,1,0.0,274.995
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,OFF-AP-10002495,167.535,3,0.1,37.22999999999998
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,OFF-EN-10002500,38.339999999999996,3,0.0,17.253
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,FUR-FU-10002088,53.88,6,0.0,22.629600000000003
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,TEC-PH-10001128,299.98,2,0.0,83.99440000000001
CA-2015-145485,2015-11-05,2015-11-05,Same Day,JM-16195,OFF-ST-10000649,62.8,4,0.0,15.700000000000003
CA-2017-151071,2017-04-25,2017-04-29,Second Class,MB-18085,OFF-BI-10002103,13.904,2,0.2,4.5188
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,FUR-TA-10001705,744.0999999999999,5,0.3,-95.67000000000004
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,OFF-ST-10004634,44.84000000000001,5,0.2,5.604999999999995
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,FUR-TA-10004442,401.59000000000003,2,0.3,-131.95100000000002
CA-2017-143217,2017-11-11,2017-11-17,Standard Class,CG-12040,OFF-BI-10002949,18.240000000000002,3,0.0,8.572799999999999
US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,FUR-BO-10002213,359.49899999999997,3,0.15,-29.60579999999998
US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,OFF-ST-10001325,10.48,1,0.0,2.8296
US-2015-137533,2015-12-18,2015-12-18,Same Day,JK-15640,OFF-PA-10003441,20.736000000000004,4,0.2,7.2576
CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,TEC-AC-10004209,35.168,4,0.2,8.352400000000001
CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,OFF-PA-10000501,64.70400000000001,3,0.2,23.455199999999998
CA-2016-108350,2016-06-06,2016-06-09,Second Class,SC-20230,OFF-PA-10003656,105.52,4,0.0,48.539199999999994
CA-2015-144302,2015-06-19,2015-06-23,Standard Class,ME-17320,OFF-BI-10001107,5.791999999999999,2,0.8,-9.556800000000003
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,TEC-PH-10000562,466.15799999999996,7,0.4,-93.23159999999996
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,TEC-AC-10001101,10.312000000000001,1,0.2,-1.2890000000000006
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,OFF-BI-10003529,2.556,3,0.7,-1.7892000000000001
CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,OFF-PA-10001752,7.968000000000001,2,0.2,2.8884000000000007
CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,OFF-EN-10001141,8.784,1,0.2,3.1842
CA-2017-156720,2017-12-30,2018-01-03,Standard Class,JM-15580,OFF-FA-10003472,3.024,3,0.2,-0.6048
CA-2015-119102,2015-05-23,2015-05-27,Standard Class,KH-16690,OFF-ST-10004507,51.449999999999996,3,0.0,13.891499999999999
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,OFF-AP-10004036,14.015999999999996,4,0.8,-31.536
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,FUR-TA-10004086,214.95000000000002,5,0.5,-120.37200000000003
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,TEC-PH-10000307,35.04,4,0.2,-7.0080000000000044
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,FUR-FU-10002088,10.776000000000002,3,0.6,-4.8492
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,OFF-BI-10004965,4.599999999999999,2,0.8,-8.050000000000002
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,OFF-ST-10002485,35.168,2,0.2,-8.352400000000001
CA-2015-141936,2015-08-07,2015-08-12,Standard Class,PN-18775,OFF-BI-10002194,19.152,3,0.2,6.463800000000001
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,OFF-AR-10003732,4.4479999999999995,2,0.2,0.3335999999999999
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,OFF-PA-10002195,5.184000000000001,1,0.2,1.8792
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,OFF-PA-10002365,15.552000000000003,3,0.2,5.4432
CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,OFF-PA-10001950,40.032000000000004,6,0.2,12.509999999999993
CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,TEC-AC-10004633,16.776000000000003,3,0.2,5.0328
